"city,state",Latitude,Longitude,,
"Bad Axe, MI",43.8019592,-83.0007774,,
"Columbus, OH",39.9611755,-82.9987942,,
"Portsmouth, OH",38.7317431,-82.9976742,,
"Waverly, OH",39.1267349,-82.9854553,,
"Chillicothe, OH",39.3331197,-82.9824019,,
"Bucyrus, OH",40.8083909,-82.9754649,,
"Seneca, SC",34.6856555,-82.9532036,,
"Circleville, OH",39.600618,-82.9460133,,
"Westerville, OH",40.1266689,-82.9318807,,
"Clinton Township, MI",42.5868882,-82.9195514,,
"Grosse Pointe, MI",42.3861485,-82.9118591,,
"Mount Clemens, MI",42.5972563,-82.8779754,,
"Bellevue, OH",41.2736647,-82.8415763,,
"Sandusky, MI",43.4202989,-82.8296572,,
"New Albany, OH",40.0811745,-82.8087864,,
"Paintsville, KY",37.8145384,-82.8071054,,
"Clearwater, FL",27.9658533,-82.8001026,,
"Galion, OH",40.7336687,-82.7899026,,
"Dunedin, FL",28.0197404,-82.7717684,,
"Deckerville, MI",43.5266861,-82.7352104,,
"Brevard, NC",35.2334472,-82.7342919,,
"Willard, OH",41.0531109,-82.7262906,,
"New Port Richey, FL",28.2441768,-82.7192671,,
"Sandusky, OH",41.4489396,-82.7079605,,
"Shelby, OH",40.8814452,-82.6618424,,
"Harbor Beach, MI",43.8447369,-82.6513186,,
"Lake City, FL",30.1896756,-82.6392899,,
"Jackson, OH",39.0520169,-82.6365536,,
"Norwalk, OH",41.2425531,-82.6157331,,
"Louisa, KY",38.1142544,-82.6032119,,
"Easley, SC",34.829838,-82.6015206,,
"Crystal River, FL",28.902479,-82.5926012,,
"Asheville, NC",35.5950581,-82.5514869,,
"Sarasota, FL",27.3364347,-82.5306527,,
"Mansfield, OH",40.75839,-82.5154471,,
"Mount Vernon, OH",40.3933956,-82.4857181,,
"Hendersonville, NC",35.3187279,-82.4609528,,
"Port Huron, MI",42.9708634,-82.4249142,,
"Newark, OH",40.0581205,-82.4012642,,
"Greenville, SC",34.8526176,-82.3940104,,
"Riverview, FL",27.8661364,-82.3264809,,
"Gainesville, FL",29.6516344,-82.3248262,,
"Ashland, OH",40.8686675,-82.3182178,,
"Simpsonville, SC",34.7370639,-82.2542834,,
"Greer, SC",34.9387279,-82.2270568,,
"Oberlin, OH",41.2939386,-82.2173786,,
"Gallipolis, OH",38.809803,-82.2023691,,
"Zephyrhills, FL",28.2336196,-82.1811947,,
"Greenwood, SC",34.1954001,-82.1617883,,
"Plant City, FL",28.0186323,-82.1128641,,
"Elyria, OH",41.3683798,-82.1076486,,
"Athens, OH",39.3292396,-82.1012554,,
"Port Charlotte, FL",26.9761707,-82.0906448,,
"Spruce Pine, NC",35.9154007,-82.0645611,,
"Punta Gorda, FL",26.9297836,-82.0453664,,
"Hurricane, WV",38.4325896,-82.0201368,,
"Lodi, OH",41.0333889,-82.0120908,,
"Augusta, GA",33.4734978,-82.0105148,,
"Marion, NC",35.6840131,-82.0092745,,
"Edgefield, SC",33.7895774,-81.9295582,,
"Millersburg, OH",40.5545071,-81.9179198,,
"Westlake, OH",41.4553232,-81.9179173,,
"Clinton, SC",34.4726276,-81.8806562,,
"Linville, NC",36.0711174,-81.8704481,,
"Coshocton, OH",40.2720151,-81.8595756,,
"Bartow, FL",27.8964147,-81.8431374,,
"Orrville, OH",40.8436663,-81.7640212,,
"Tavares, FL",28.8041579,-81.725632,,
"Parma, OH",41.4047742,-81.7229086,,
"Cleveland, OH",41.49932,-81.6943605,,
"Boone, NC",36.216795,-81.6745517,,
"Gaffney, SC",35.0717945,-81.6498195,,
"Cambridge, OH",40.031183,-81.5884561,,
"Saint Mary's, GA",30.7478954,-81.5706109,,
"Parkersburg, WV",39.2667418,-81.5615135,,
"Bedford, OH",41.3931096,-81.5365094,,
"Celebration, FL",28.3252878,-81.5331286,,
"Apopka, FL",28.6934076,-81.5322149,,
"Euclid, OH",41.5931049,-81.5267873,,
"Warrensville Heights, OH",41.4323067,-81.5102655,,
"Richmond Heights, OH",41.5528288,-81.5101208,,
"Beachwood, OH",41.4644979,-81.5087322,,
"Brunswick, GA",31.1499528,-81.4914894,,
"Cuyahoga Falls, OH",41.1339449,-81.4845585,,
"Dover, OH",40.5206198,-81.4740054,,
"Kissimmee, FL",28.2919557,-81.407571,,
"Willoughby, OH",41.6397696,-81.4065011,,
"Canton, OH",40.7989473,-81.378447,,
"Altamonte Springs, FL",28.6611089,-81.3656242,,
"Hickory, NC",35.7344538,-81.3444573,,
"Dennison, OH",40.3943489,-81.3230322,,
"Saint Cloud, FL",28.2489016,-81.2811801,,
"Ravenna, OH",41.1575566,-81.2420473,,
"Concord Township, OH",41.6748445,-81.2408689,,
"Chardon, OH",41.5786639,-81.2133262,,
"Gastonia, NC",35.262082,-81.1873005,,
"N Wilkesboro, NC",36.1584651,-81.1475841,,
"Princeton, WV",37.3662293,-81.1025918,,
"Savannah, GA",32.0808989,-81.091203,,
"Winnsboro, SC",34.3807012,-81.0864776,,
"Hardeeville, SC",32.2871413,-81.0806665,,
"Varnville, SC",32.8504445,-81.0792722,,
"West Columbia, SC",33.9934867,-81.0739825,,
"Marathon, FL",24.726026,-81.0446262,,
"Columbia, SC",34.0007104,-81.0348144,,
"Rock Hill, SC",34.9248667,-81.0250784,,
"Daytona Beach, FL",29.2108147,-81.0228331,,
"Port Orange, FL",29.1383165,-80.9956105,,
"Geneva, OH",41.8050539,-80.9481489,,
"Statesville, NC",35.7826363,-80.8872959,,
"Salem, OH",40.9008923,-80.8567501,,
"Orangeburg, SC",33.4918203,-80.8556476,,
"Huntersville, NC",35.410694,-80.8428504,,
"Warren, OH",41.2375569,-80.8184166,,
"Titusville, FL",28.6122187,-80.8075537,,
"Lancaster, SC",34.7204257,-80.7709014,,
"Hilton Head, SC",32.216316,-80.752608,,
"Bellaire, OH",40.0161843,-80.7423054,,
"Matthews, NC",35.1168131,-80.7236804,,
"Boardman, OH",41.0242256,-80.6628528,,
"Youngstown, OH",41.0997803,-80.6495194,,
"Steubenville, OH",40.3697905,-80.6339638,,
"Camden, SC",34.2465393,-80.6070237,,
"Weirton, WV",40.4189566,-80.5895167,,
"East Liverpool, OH",40.6186756,-80.5772928,,
"Mocksville, NC",35.8940263,-80.5614494,,
"Conneaut, OH",41.9475551,-80.5542409,,
"Tavernier, FL",25.0115186,-80.5150608,,
"Homestead, FL",25.4687224,-80.4775569,,
"Salisbury, NC",35.6709727,-80.4742261,,
"Greenville, PA",41.404499,-80.3911785,,
"New Castle, PA",41.0036719,-80.347009,,
"Beaver, PA",40.6953437,-80.3047846,,
"South Miami, FL",25.7050697,-80.2907618,,
"Stuart, VA",36.6363992,-80.2693963,,
"Bridgeport, WV",39.2864787,-80.2561981,,
"Lexington, NC",35.8240265,-80.2533838,,
"Washington, PA",40.17396,-80.2461714,,
"Winston-Salem, NC",36.0998596,-80.244216,,
"Buckhannon, WV",38.9939872,-80.2320276,,
"Manning, SC",33.6951627,-80.2109134,,
"Canonsburg, PA",40.2625702,-80.1872797,,
"Sewickley, PA",40.5364846,-80.1844243,,
"Summerville, SC",33.0185039,-80.1756481,,
"Meadville, PA",41.6414438,-80.1514484,,
"Baco Raton, FL",26.3683064,-80.1289321,,
"Boynton Beach, FL",26.5317866,-80.0905465,,
"Grove City, PA",41.1578377,-80.0886703,,
"Erie, PA",42.1292241,-80.085059,,
"Thomasville, NC",35.8826369,-80.0819879,,
"Kernersville, NC",36.1198588,-80.0736533,,
"Hartsville, SC",34.3740431,-80.0734005,,
"McKees Rocks, PA",40.4656244,-80.0656106,,
"High Point, NC",35.9556923,-80.0053176,,
"Pittsburgh, PA",40.4406248,-79.9958864,,
"Monongahela, PA",40.2031265,-79.9261603,,
"Butler, PA",40.8611755,-79.8953328,,
"Cheraw, SC",34.6976564,-79.8833971,,
"Kinstree, SC",33.6676643,-79.8306264,,
"Mt Pleasant, SC",32.8323225,-79.8284258,,
"Monroeville, PA",40.4211798,-79.7881024,,
"Rockingham, NC",34.9393201,-79.7739457,,
"Eden, NC",36.4884715,-79.7667026,,
"Florence, SC",34.1954331,-79.7625625,,
"Lake City, SC",33.8709958,-79.7553451,,
"Natrona Heights, PA",40.623038,-79.7298446,,
"Uniontown, PA",39.900076,-79.7164326,,
"Titusville, PA",41.6270036,-79.6736631,,
"Mount Pleasant, PA",40.1489607,-79.5411497,,
"Greensburg, PA",40.3014581,-79.5389289,,
"Kittanning, PA",40.816453,-79.5219893,,
"Oakland, MD",39.4078747,-79.4067116,,
"Clarion, PA",41.2147851,-79.3853218,,
"Latrobe, PA",40.3211808,-79.3794811,,
"Dunkirk, NY",42.4795019,-79.3339324,,
"Georgetown, SC",33.376834,-79.2944964,,
"Raeford, NC",34.9809995,-79.2241997,,
"Irving, NY",42.5673417,-79.1126334,,
"Brookville, PA",41.1611746,-79.0830924,,
"Somerset, PA",40.008411,-79.0780831,,
"Murrells Inlet, SC",33.5510021,-79.0414261,,
"Niagara Falls, NY",43.0962143,-79.0377388,,
"Punxsutawney, PA",40.9436753,-78.9708668,,
"Durham, NC",35.9940329,-78.898619,,
"Loris, SC",34.0562812,-78.8903044,,
"Buffalo, NY",42.8864468,-78.8783689,,
"Fayetteville, NC",35.0526641,-78.8783585,,
"Kenmore, NY",42.9658907,-78.870036,,
"North Tonawanda, NY",43.038668,-78.8642033,,
"Kane, PA",41.6628394,-78.8111427,,
"Cary, NC",35.79154,-78.7811169,,
"Cumberland, MD",39.6528654,-78.7625185,,
"DuBois, PA",41.1210115,-78.7583257,,
"Lockport, NY",43.1706128,-78.6903098,,
"Bradford, PA",41.9564953,-78.649163,,
"Raleigh, NC",35.7795897,-78.6381787,,
"Little River, SC",33.8732279,-78.6141798,,
"Elizabethtown, NC",34.6293372,-78.6052899,,
"Oxford, NC",36.3107004,-78.5908345,,
"St. Marys, PA",41.4273738,-78.5609398,,
"Woodstock, VA",38.8817784,-78.5058429,,
"Luray, VA",38.665397,-78.4594522,,
"Olean, NY",42.083639,-78.429927,,
"Cuba, NY",42.2175668,-78.2752927,,
"Front Royal, VA",38.9181671,-78.1944446,,
"Batavia, NY",42.9981156,-78.1875167,,
"Winchester, VA",39.1856597,-78.1633341,,
"Bolivia, NC",34.0676715,-78.1483283,,
"Coudersport, PA",41.7747878,-78.0205602,,
"Huntingdon, PA",40.4847959,-78.0102813,,
"McConnellsburg, PA",39.932589,-77.9988906,,
"Goldsboro, NC",35.3848841,-77.9927651,,
"Ranson, WV",39.2951013,-77.8605508,,
"State College, PA",40.7933949,-77.8600012,,
"Dansville, NY",42.5608999,-77.696106,,
"Chambersburg, PA",39.9375911,-77.6611022,,
"Roanoke Rapids, NC",36.4615395,-77.6541464,,
"Midlothian, VA",37.5061069,-77.6490005,,
"Haymarket, VA",38.8120591,-77.6363806,,
"Rochester, NY",43.1565779,-77.6088465,,
"Kinston, NC",35.2626635,-77.5816353,,
"Leesburg, VA",39.1156615,-77.5636015,,
"Manassas, VA",38.7509488,-77.4752667,,
"Lockhaven, PA",41.1370133,-77.4469263,,
"Jacksonville, NC",34.7540524,-77.4302414,,
"Frederick, MD",39.4142688,-77.4105409,,
"Richmond Heights, VA",37.4637585,-77.3980372,,
"Mechanicsville, VA",37.6087561,-77.3733139,,
"Greenville, NC",35.612661,-77.3663538,,
"Bath, NY",42.3370164,-77.3177577,,
"Fairfax, VA",38.8462236,-77.3063733,,
"Wellsboro, PA",41.7486838,-77.3005304,,
"Canandaigua, NY",42.887535,-77.2816984,,
"Carlisle, PA",40.2010241,-77.2002745,,
"Falls Church, VA",38.882334,-77.1710914,,
"Clifton Springs, NY",42.9617304,-77.1399756,,
"Bradford, NY",42.3713581,-77.1093746,,
"Newark, NY",43.0467301,-77.0952516,,
"Olney, MD",39.1531627,-77.066923,,
"Penn Yan, NY",42.6609026,-77.0538577,,
"Alexandria, VA",38.8048355,-77.0469214,,
"New Bern, NC",35.108493,-77.0441143,,
"Geneva, NY",42.8679836,-76.985557,,
"Ahoskie, NC",36.2868223,-76.9846808,,
"Hanover, PA",39.8006553,-76.9830358,,
"Windsor, NC",35.9984925,-76.9460641,,
"Camp Hill, PA",40.2398118,-76.9199742,,
"Clinton, MD",38.7651145,-76.8983059,,
"Lewisburg, PA",40.9645293,-76.8844101,,
"Tappahannock, VA",37.9254135,-76.8591301,,
"Montour Falls, NY",42.3472958,-76.8452351,,
"Elmira, NY",42.0897965,-76.8077338,,
"Troy, PA",41.7859079,-76.7880114,,
"Muncy, PA",41.2056373,-76.7855152,,
"Hershey, PA",40.2859239,-76.6502468,,
"Danville, PA",40.96342,-76.6127329,,
"Edenton, NC",36.057938,-76.6077213,,
"Auburn, NY",42.9317335,-76.5660529,,
"Coal Township, PA",40.7926715,-76.5640614,,
"Sayre, PA",41.9789631,-76.515499,,
"Gloucester, VA",37.4128281,-76.5025742,,
"Ithaca, NY",42.4439614,-76.5018807,,
"Newport News, VA",37.0870821,-76.4730122,,
"Bloomsburg, PA",41.003698,-76.4549457,,
"Towanda, PA",41.767575,-76.4427188,,
"Kilmarnock, VA",37.7104135,-76.379669,,
"Lititz, PA",40.1573169,-76.3069014,,
"Lancaster, PA",40.0378755,-76.3055144,,
"Portsmouth, VA",36.8354258,-76.2982742,,
"Berwick, PA",41.0545292,-76.2332676,,
"Pottsville, PA",40.6856456,-76.195499,,
"Cortland, NY",42.6011813,-76.1804843,,
"Ephrata, PA",40.1798165,-76.1788391,,
"Johnson City, NY",42.1156308,-75.9588092,,
"Binghamton, NY",42.0986867,-75.9179738,,
"Watertown, NY",43.9747838,-75.9107565,,
"Montrose, PA",41.8339653,-75.8771388,,
"West Grove, PA",39.8220535,-75.8274413,,
"Coatesville, PA",39.9831616,-75.8238355,,
"Lehighton, PA",40.8337029,-75.7138008,,
"Scranton, PA",41.408969,-75.6624122,,
"Pottstown, PA",40.2453741,-75.6496302,,
"Nags Head, NC",35.9573922,-75.6240619,,
"Palmerton, PA",40.8014826,-75.6101867,,
"Carthage, NY",43.9781236,-75.6093591,,
"Hamilton, NY",42.8270136,-75.5446238,,
"Norwich, NY",42.531184,-75.5235149,,
"Lowville, NY",43.786736,-75.4918505,,
"Ogdensburg, NY",44.6942291,-75.4863364,,
"Allentown, PA",40.6022939,-75.4714098,,
"Salem, NJ",39.5717796,-75.4671423,,
"Gouverneur, NY",44.3367281,-75.462993,,
"Rome, NY",43.2128473,-75.4557303,,
"Bethlehem, PA",40.6259316,-75.3704579,,
"Bethlelhem, PA",40.6259316,-75.3704579,,
"Quakertown, PA",40.4417682,-75.3415667,,
"East Norriton, PA",40.1517741,-75.3365695,,
"Ridley Park, PA",39.8812236,-75.3237993,,
"Springfield, PA",39.9306677,-75.3201878,,
"Sellersville, PA",40.3539926,-75.3048982,,
"Darby, PA",39.9184461,-75.2590721,,
"Honesdale, PA",41.5767552,-75.2587871,,
"Utica, NY",43.100903,-75.232664,,
"Easton, PA",40.688432,-75.2207323,,
"East Stroudsburg, PA",40.9995386,-75.1812913,,
"Elmer, NJ",39.5951147,-75.1701819,,
"Philadelphia, PA",39.9525839,-75.1652215,,
"Woodbury, NJ",39.8381691,-75.1526774,,
"Doylestown, PA",40.3101063,-75.1298939,,
"Camden, NJ",39.9259463,-75.1196199,,
"Abington, PA",40.1240795,-75.1195107,,
"Meadowbrook, PA",40.1126102,-75.0782277,,
"Oneonta, NY",42.4528571,-75.0637746,,
"Star Lake, NY",44.159785,-75.0315825,,
"Cherry Hill, NJ",39.926813,-75.0246312,,
"Stratford, NJ",39.8267807,-75.0154461,,
"Potsdam, NY",44.6697805,-74.9813084,,
"Voorhees, NJ",39.8519447,-74.961517,,
"Langhorne, PA",40.1745538,-74.9226665,,
"Marlton, NJ",39.8912248,-74.9218324,,
"Delhi, NY",42.2781401,-74.9159946,,
"Burlington, NJ",40.071222,-74.8648873,,
"Flemington, NJ",40.5123258,-74.8593318,,
"Hackettstown, NJ",40.8539879,-74.8290555,,
"Cape May Court House, NJ",39.0826135,-74.8237786,,
"Pennington, NJ",40.3284402,-74.790718,,
"Mount Holly, NJ",39.9931438,-74.7879393,,
"Newton, NJ",41.0581527,-74.7526651,,
"Port Jervis, NY",41.3750937,-74.692663,,
"Hamilton, NJ",40.2115109,-74.6796651,,
"Margaretville, NY",42.148699,-74.648211,,
"Somerville, NJ",40.5742696,-74.60988,,
"Somers Point, NJ",39.3160641,-74.6053047,,
"Browns Mills, NJ",39.9726147,-74.5829331,,
"Cobleskill, NY",42.677853,-74.4854172,,
"Denville, NJ",40.8923212,-74.4773775,,
"New Brunswick, NJ",40.4862157,-74.4518188,,
"Middletown, NY",41.4459271,-74.4229341,,
"Atlantic City, NJ",39.3642834,-74.4229266,,
"Ellenville, NY",41.7170379,-74.3957099,,
"Warwick, NY",41.2638494,-74.3822058,,
"Livingston, NJ",40.7862871,-74.3300842,,
"Old Bridge, NJ",40.4128551,-74.307282,,
"Freehold, NJ",40.2136754,-74.3000878,,
"Malone, NY",44.8486596,-74.2948983,,
"Rahway, NJ",40.6081591,-74.2776468,,
"Wayne, NJ",40.9253725,-74.2765441,,
"Manahawkin, NJ",39.695397,-74.2587527,,
"Elizabeth, NJ",40.6639916,-74.2107006,,
"Lakewood, NJ",40.082129,-74.2097014,,
"Montclair, NJ",40.8259007,-74.2090053,,
"East Orange, NJ",40.767323,-74.2048677,,
"Amsterdam, NY",42.9377453,-74.190356,,
"Holmdel, NJ",40.3451095,-74.1840322,,
"Newark, NJ",40.735657,-74.1723667,,
"Staten Island, NY",40.5795317,-74.1502007,,
"Belleville, NJ",40.7936744,-74.1500469,,
"Suffern, NY",41.1148179,-74.1495889,,
"Passaic, NJ",40.8567662,-74.1284764,,
"Ridgewood, NJ",40.9792645,-74.1165313,,
"Bayonne, NJ",40.6687141,-74.1143091,,
"Paramus, NJ",40.9445428,-74.0754189,,
"Secaucus, NJ",40.7895453,-74.0565298,,
"Hackensack, NJ",40.8859325,-74.0434736,,
"Neptune, NJ",40.2091219,-74.0386271,,
"Hoboken, NJ",40.7439905,-74.0323626,,
"North Bergen, NJ",40.8042674,-74.012084,,
"Teaneck, NJ",40.8932469,-74.0116536,,
"Newburgh, NY",41.5034271,-74.0104178,,
"New York, NY",40.7127753,-74.0059728,,
"Long Branch, NJ",40.3042778,-73.9923596,,
"Englewood, NJ",40.8928771,-73.9726381,,
"Long Island City, NY",40.744679,-73.9485424,,
"Brooklyn, NY",40.6781784,-73.9441579,,
"Schenectady, NY",42.8142432,-73.9395687,,
"Poughkeepsie, NY",41.7003713,-73.9209701,,
"Nyack, NY",41.0906519,-73.9179146,,
"Rhinebeck, NY",41.9318294,-73.9074372,,
"Dobbs Ferry, NY",41.0145418,-73.872635,,
"Cortlandt Manor, NY",41.2804112,-73.8714752,,
"Bronx, NY",40.8447819,-73.8648268,,
"Forest Hills, NY",40.718106,-73.8448469,,
"Mount Vernon, NY",40.9125992,-73.8370786,,
"Flushing, NY",40.7674987,-73.833079,,
"Bronxville, NY",40.9381544,-73.8320784,,
"Hudson, NY",42.2528649,-73.790959,,
"Jamaica, NY",40.702677,-73.7889689,,
"Saratoga Springs, NY",43.0831301,-73.7845651,,
"New Rochelle, NY",40.9114882,-73.7823549,,
"Valhalla, NY",41.0748188,-73.7751326,,
"White Plains, NY",41.0339862,-73.7629097,,
"Albany, NY",42.6525793,-73.7562317,,
"Far Rockaway, NY",40.5998931,-73.7448437,,
"Mount Kisco, NY",41.2042616,-73.7270761,,
"Valley Stream, NY",40.6642699,-73.7084645,,
"Manhasset, NY",40.7978787,-73.6995749,,
"Troy, NY",42.7284117,-73.6917851,,
"New Hyde Park, NY",40.7351018,-73.6879082,,
"Carmel, NY",41.4300937,-73.6801297,,
"Mineola, NY",40.7492678,-73.6406845,,
"Oceanside, NY",40.6387141,-73.6401296,,
"Glen Cove, NY",40.8623217,-73.6337389,,
"Elizabethtown, NY",44.2163337,-73.5904478,,
"East Meadow, NY",40.7139898,-73.5590157,,
"Syosset, NY",40.8262101,-73.502068,,
"Bethpage, NY",40.7442664,-73.4820687,,
"Plainview, NY",40.7764882,-73.4673454,,
"Plattsburgh, NY",44.6994873,-73.4529124,,
"Ticonderoga, NY",43.8486707,-73.4234531,,
"West Islip, NY",40.7062104,-73.3062302,,
"Bay Shore, NY",40.7250986,-73.2453946,,
"Burlington, VT",44.4758825,-73.212072,,
"Port Jefferson, NY",40.9464875,-73.0692732,,
"Patchogue, NY",40.7659783,-73.019343,,
"West Haven, CT",41.2705484,-72.9469711,,
"Meriden, CT",41.5381535,-72.8070435,,
"New Britain, CT",41.6612104,-72.7795419,,
"Westfield, MA",42.1250929,-72.749538,,
"Riverhead, NY",40.9170435,-72.6620402,,
"Greenfield, MA",42.587915,-72.5994104,,
"Springfield, MA",42.1014831,-72.589811,,
"Berlin, VT",44.2152614,-72.5861615,,
"Southampton, NY",40.8598656,-72.5678041,,
"Greenport, NY",41.1034326,-72.3592501,,
"Palmer, MA",42.1584103,-72.3286869,,
"Willimantic, CT",41.7106543,-72.2081338,,
"Norwich, CT",41.5242649,-72.0759105,,
"Worcester, MA",42.2625932,-71.8022934,,
"Ayer, MA",42.5611947,-71.5899054,,
"Pawtucket, RI",41.878711,-71.3825558,,
"Newport, RI",41.4901024,-71.3128285,,
"Norwood, MA",42.1943909,-71.1989695,,
"Methuen, MA",42.7262016,-71.1908924,,
"Brighton, MA",42.3463503,-71.1626756,,
"Fall River, MA",41.7014912,-71.1550451,,
"Haverhill, MA",42.7762015,-71.0772796,,
"Dorchester, MA",42.3016305,-71.067605,,
"New Bedford, MA",41.6362152,-70.934205,,
"Newburyport, MA",42.8125913,-70.8772751,,
"Wareham, MA",41.7614511,-70.7197342,,
"Portland, ME",43.6590993,-70.2568189,,
"Waterville, ME",44.5520105,-69.6317121,,
"Greenville, ME",45.4594863,-69.5905814,,
"Pittsfield, ME",44.7825145,-69.3833847,,
"Blue Hill, ME",44.4139662,-68.5866904,,
"Ellsworth, ME",44.5434095,-68.4194641,,
"Presque, ME",46.681153,-68.0158614,,
"St. George, UT",37.185679,-113.609837,,
"West Valley, UT",36.133149,-79.752465,,
"Ames, IA",42.037879,-93.600254,,
"Anamosa, IA",42.10352,-91.240145,,
"Atlantic, IA",41.381871,-94.960765,,
"Belmond, IA",42.84608,-93.6141,,
"Britt, IA",43.081779,-93.734689,,
"Charles City, IA",43.059926,-92.789058,,
"Clarinda, IA",40.738247,-95.108481,,
"Corydon, IA",40.777093,-93.327355,,
"Council Bluffs, IA",41.23238,-95.875086,,
"Cresco, IA",43.35666,-92.189287,,
"Creston, IA",41.049896,-94.347137,,
"Estherville, IA",43.377886,-94.737792,,
"Hawarden, IA",42.99638,-96.4892,,
"Le Mars, IA",42.79416,-96.16558,,
"Manchester, IA",42.492356,-91.39658,,
"Marengo, IA",41.768214,-92.094866,,
"Marshalltown, IA",42.036096,-92.998867,,
"Missouri Valley, IA",41.605102,-95.908803,,
"Mount Pleasant, IA",40.994595,-91.573713,,
"Mt. Ayr, IA",40.7147147,-94.235232,,
"Nevada, IA",42.00207,-93.503866,,
"Newton, IA",41.718107,-93.012335,,
"Oelwein, IA",42.693463,-91.853578,,
"Orange City, IA",43.033432,-96.076051,,
"Osage, IA",43.320773,-92.789683,,
"Osceola, IA",41.029937,-93.775845,,
"Oskaloosa, IA",41.283366,-92.662675,,
"Ottumwa, IA",41.030933,-92.409827,,
"Perry, IA",41.84276,-94.10635,,
"Red Oak, IA",41.030516,-95.19404,,
"Rock Valley, IA",43.20526,-96.29503,,
"Sigourney, IA",41.310884,-92.159246,,
"West Union, IA",42.943828,-91.833409,,
"Britton, SD",45.761704,-97.72957,,
"Flandreau, SD",43.984004,-96.616189,,
"Phillip, SD",44.046063,-101.630722,,
"Scotland, SD",43.14972,-97.71757,,
"Spearfish, SD",44.467137,-103.772331,,
"Chicago Heights, IL",41.508774,-87.590314,,
"Elk Grove Village, IL",42.00865,-87.99736,,
"Elmhurst, IL",41.88353,-87.946413,,
"Evergreen Park, IL",41.722005,-87.702442,,
"Freeport, IL",42.323529,-89.591606,,
"Galesburg, IL",40.944559,-90.385282,,
"Geneseo, IL",41.437746,-90.158163,,
"Glendale Heights, IL",41.918877,-88.078095,,
"Greenville, IL",38.884421,-89.423032,,
"Havana, IL",40.30004,-90.06095,,
"Herrin, IL",37.80311,-89.02757,,
"Highland, IL",38.758429,-89.741694,,
"Libertyville, IL",42.28947,-87.957724,,
"Melrose Park, IL",41.91488,-87.858707,,
"Oak Park, IL",41.888545,-87.798933,,
"Olympia Fields, IL",41.522116,-87.700733,,
"Palos Heights, IL",41.66809,-87.79644,,
"Princeton, IL",41.424736,-89.452044,,
"Robinson, IL",39.004559,-87.751776,,
"Rosiclare, IL",37.417713,-88.354451,,
"Salem, IL",38.643793,-88.974839,,
"Sparta, IL",38.108083,-89.726486,,
"Springfield, IL",39.800698,-89.648801,,
"Sterling, IL",41.835669,-89.745941,,
"Urbana, IL",40.108966,-88.211024,,
"Vandalia, IL",38.982404,-89.051628,,
"Waukegan, IL",42.322814,-87.610053,,
"Ann Arbor, MI",42.266638,-83.849042,,
"Big Rapids, MI",43.69808,-85.48366,,
"Gladwin, MI",44.032603,-84.429231,,
"Hastings, MI",42.639121,-85.28988,,
"Holland, MI",42.985596,-86.444751,,
"Jackson, MI",42.248979,-84.421104,,
"Kalkaska, MI",44.697144,-85.092905,,
"L'Anse, MI",46.643548,-88.479579,,
"Lakeview, MI",43.43527,-85.245835,,
"Lapeer, MI",43.121459,-83.319558,,
"Manistique, MI",46.006223,-86.25549,,
"Marlette, MI",43.357539,-83.002816,,
"Saginaw, MI",43.41242,-83.886873,,
"St. Johns, MI",42.979673,-84.581962,,
"Standish, MI",43.979427,-83.900702,,
"Trenton, MI",42.138209,-83.217937,,
"Watervliet, MI",42.161397,-86.271878,,
"Wyoming, MI",42.897707,-85.692805,,
"Zeeland, MI",42.869816,-85.969722,,
"Amery, WI",45.348566,-92.401379,,
"Ashland, WI",46.558577,-90.738773,,
"Beloit, WI",42.562039,-89.086045,,
"Berlin, WI",43.915726,-89.027124,,
"Boscobel, WI",43.13443,-90.7054,,
"Chippewa Falls, WI",44.958689,-91.319492,,
"Cudahy, WI",42.948015,-87.866831,,
"Hayward, WI",45.955223,-91.278308,,
"Madison, WI",43.06956,-89.423861,,
"Portage, WI",43.53915,-89.46262,,
"Prairie du Chien, WI",43.084008,-91.069064,,
"Richland Center, WI",43.366148,-90.430225,,
"Shawano, WI",44.745058,-88.664156,,
"Sheboygan, WI",43.71011,-87.735217,,
"Spooner, WI",45.82245,-91.88934,,
"St Croix Falls, WI",45.509689,-92.611733,,
"Stoughton, WI",42.931289,-89.168354,,
"Sturgeon Bay, WI",44.78333,-87.31667,,
"Summit, WI","43.0386886,",-88.4888194,,
"Two Rivers, WI",44.15388,-87.56925,,"               ""lng"" : -94.235232"
"Viroqua, WI",43.530515,-90.991573,,"            },"
"Waukesha, WI",43.022155,-88.204676,,
"Waupaca, WI",44.35803,-89.08595,,
"Wisconsin Rapids, WI",44.340837,-89.73492,,
"Deer River, MN",47.46843,-93.810949,,
"Duluth, MN",47.005566,-92.001934,,
"Hallock, MN",48.774787,-96.942022,,
"Hibbing, MN",47.413263,-92.87621,,
"Hutchinson, MN",44.875565,-94.266332,,
"International Falls, MN",48.60278,-93.40194,,
"Jackson, MN",43.650174,-95.021954,,
"Le Sueur, MN",44.390864,-93.903348,,
"Little Falls, MN",45.980055,-94.245867,,
"Long Prairie, MN",45.904136,-94.815114,,
"Luverne, MN",43.698546,-96.163242,,
"Madelia, MN",44.050715,-94.41548,,
"Mankato, MN",44.128325,-93.978863,,
"Maple Grove, MN",45.127446,-93.445399,,
"Maplewood, MN",45.014551,-93.025535,,
"Marshall, MN",44.460429,-95.785872,,
